company_name,status,data_points,output_file,csv_row,error
Hatsun Agro Product Ltd,success,98.0,esg_outputs\Hatsun_Agro_Product_Ltd_esg.json,343,
NCC Ltd,success,98.0,esg_outputs\NCC_Ltd_esg.json,344,
Veedol Corporation Ltd,success,98.0,esg_outputs\Veedol_Corporation_Ltd_esg.json,345,
Trident Ltd,success,98.0,esg_outputs\Trident_Ltd_esg.json,346,
Electrosteel Castings Ltd,success,98.0,esg_outputs\Electrosteel_Castings_Ltd_esg.json,347,
Jubilant FoodWorks Ltd,success,98.0,esg_outputs\Jubilant_FoodWorks_Ltd_esg.json,348,
Hindustan Zinc Ltd,success,98.0,esg_outputs\Hindustan_Zinc_Ltd_esg.json,349,
Vodafone Idea Ltd,failed,,,350,PDF download failed
Lumax Industries Ltd,failed,,,351,PDF download failed
Lumax Auto Technologies Ltd,success,98.0,esg_outputs\Lumax_Auto_Technologies_Ltd_esg.json,352,
Info Edge (India) Ltd,failed,,,353,PDF download failed
5paisa Capital Ltd,failed,,,354,PDF download failed
Arvind Fashions Ltd,success,98.0,esg_outputs\Arvind_Fashions_Ltd_esg.json,355,
Chambal Fertilisers & Chemicals Ltd,success,98.0,esg_outputs\Chambal_Fertilisers___Chemicals_Ltd_esg.json,356,
Sai Silks (Kalamandir) Ltd,success,98.0,esg_outputs\Sai_Silks__Kalamandir__Ltd_esg.json,357,
Chennai Petroleum Corporation Ltd,success,98.0,esg_outputs\Chennai_Petroleum_Corporation_Ltd_esg.json,358,
REC Ltd,success,98.0,esg_outputs\REC_Ltd_esg.json,359,
CSB Bank Ltd,success,98.0,esg_outputs\CSB_Bank_Ltd_esg.json,360,
Astral Ltd,success,98.0,esg_outputs\Astral_Ltd_esg.json,361,
Kuantum Papers Ltd,success,98.0,esg_outputs\Kuantum_Papers_Ltd_esg.json,362,
Jammu & Kashmir Bank Ltd,success,98.0,esg_outputs\Jammu___Kashmir_Bank_Ltd_esg.json,363,
FSN E-Commerce Ventures Ltd,success,98.0,esg_outputs\FSN_E-Commerce_Ventures_Ltd_esg.json,364,
HCL Technologies Ltd,success,98.0,esg_outputs\HCL_Technologies_Ltd_esg.json,365,
Northern Arc Capital Ltd,success,98.0,esg_outputs\Northern_Arc_Capital_Ltd_esg.json,366,
Power Grid Corporation of India Ltd,success,98.0,esg_outputs\Power_Grid_Corporation_of_India_Ltd_esg.json,367,
Coal India Ltd,success,98.0,esg_outputs\Coal_India_Ltd_esg.json,368,
Khaitan Chemicals & Fertilizers Ltd,success,98.0,esg_outputs\Khaitan_Chemicals___Fertilizers_Ltd_esg.json,369,
Shyam Metalics and Energy Ltd,success,98.0,esg_outputs\Shyam_Metalics_and_Energy_Ltd_esg.json,370,
3M India Ltd,success,98.0,esg_outputs\3M_India_Ltd_esg.json,371,
Relaxo Footwears Ltd-,success,98.0,esg_outputs\Relaxo_Footwears_Ltd-_esg.json,372,
Ram Ratna Wires Ltd-,success,98.0,esg_outputs\Ram_Ratna_Wires_Ltd-_esg.json,373,
Senco Gold Ltd,success,98.0,esg_outputs\Senco_Gold_Ltd_esg.json,374,
Jana Small Finance Bank Ltd,success,98.0,esg_outputs\Jana_Small_Finance_Bank_Ltd_esg.json,375,
Sundrop Brands Ltd,success,98.0,esg_outputs\Sundrop_Brands_Ltd_esg.json,376,
JK Paper Ltd,success,98.0,esg_outputs\JK_Paper_Ltd_esg.json,377,
Emami Ltd-,success,98.0,esg_outputs\Emami_Ltd-_esg.json,378,
Jio Financial Services Ltd,success,98.0,esg_outputs\Jio_Financial_Services_Ltd_esg.json,379,
Sportking India Ltd,success,98.0,esg_outputs\Sportking_India_Ltd_esg.json,380,
Lloyds Enterprises Ltd,success,98.0,esg_outputs\Lloyds_Enterprises_Ltd_esg.json,381,
Netweb Technologies India Ltd,success,98.0,esg_outputs\Netweb_Technologies_India_Ltd_esg.json,382,
Action Construction Equipment Ltd,success,98.0,esg_outputs\Action_Construction_Equipment_Ltd_esg.json,383,
HMA Agro Industries Ltd,success,98.0,esg_outputs\HMA_Agro_Industries_Ltd_esg.json,384,
Quess Corp Ltd,success,98.0,esg_outputs\Quess_Corp_Ltd_esg.json,385,
LIC Housing Finance Ltd,success,98.0,esg_outputs\LIC_Housing_Finance_Ltd_esg.json,386,
Shree Digvijay Cement Company Ltd-,success,98.0,esg_outputs\Shree_Digvijay_Cement_Company_Ltd-_esg.json,387,
One 97 Communications Ltd,success,97.0,esg_outputs\One_97_Communications_Ltd_esg.json,388,
Jubilant Pharmova Ltd,success,98.0,esg_outputs\Jubilant_Pharmova_Ltd_esg.json,389,
ICICI Bank Ltd,success,98.0,esg_outputs\ICICI_Bank_Ltd_esg.json,390,
Bharat Electronics Ltd,success,98.0,esg_outputs\Bharat_Electronics_Ltd_esg.json,391,
Maruti Suzuki India Ltd,success,98.0,esg_outputs\Maruti_Suzuki_India_Ltd_esg.json,392,
Jubilant Ingrevia Ltd,success,98.0,esg_outputs\Jubilant_Ingrevia_Ltd_esg.json,393,
Motherson Sumi Wiring India Ltd,success,98.0,esg_outputs\Motherson_Sumi_Wiring_India_Ltd_esg.json,394,
IFGL Refractories Ltd,success,98.0,esg_outputs\IFGL_Refractories_Ltd_esg.json,395,
Samvardhana Motherson International Ltd,success,98.0,esg_outputs\Samvardhana_Motherson_International_Ltd_esg.json,396,
KFin Technologies Ltd,success,98.0,esg_outputs\KFin_Technologies_Ltd_esg.json,397,
TV Today Network Ltd,success,98.0,esg_outputs\TV_Today_Network_Ltd_esg.json,398,
United Spirits Ltd,success,98.0,esg_outputs\United_Spirits_Ltd_esg.json,399,
Indian Railway Finance Corporation Ltd,success,98.0,esg_outputs\Indian_Railway_Finance_Corporation_Ltd_esg.json,400,
Godfrey Phillips India Ltd,success,98.0,esg_outputs\Godfrey_Phillips_India_Ltd_esg.json,401,
Jindal Drilling & Industries Ltd,success,98.0,esg_outputs\Jindal_Drilling___Industries_Ltd_esg.json,402,
Maharashtra Seamless Ltd,success,98.0,esg_outputs\Maharashtra_Seamless_Ltd_esg.json,403,
Gujarat Ambuja Exports Ltd,success,98.0,esg_outputs\Gujarat_Ambuja_Exports_Ltd_esg.json,404,
Manorama Industries Ltd,success,98.0,esg_outputs\Manorama_Industries_Ltd_esg.json,405,
Hyundai Motor India Ltd,success,98.0,esg_outputs\Hyundai_Motor_India_Ltd_esg.json,406,
Fino Payments Bank Ltd,success,98.0,esg_outputs\Fino_Payments_Bank_Ltd_esg.json,407,
Power Finance Corporation Ltd,failed,,,408,Data extraction failed
Balrampur Chini Mills Ltd,success,98.0,esg_outputs\Balrampur_Chini_Mills_Ltd_esg.json,409,
Rail Vikas Nigam Ltd,failed,,,410,PDF download failed
NMDC Steel Ltd,success,98.0,esg_outputs\NMDC_Steel_Ltd_esg.json,411,
NMDC Ltd,success,98.0,esg_outputs\NMDC_Ltd_esg.json,412,
Apollo Hospitals Enterprise Ltd,success,98.0,esg_outputs\Apollo_Hospitals_Enterprise_Ltd_esg.json,413,
Reliance Industries Ltd,failed,,,414,PDF download failed
Alok Industries Ltd,failed,,,415,PDF download failed
Mangalore Refinery and Petrochemicals Ltd,success,98.0,esg_outputs\Mangalore_Refinery_and_Petrochemicals_Ltd_esg.json,416,
D. B. Corp Ltd,success,98.0,esg_outputs\D__B__Corp_Ltd_esg.json,417,
Indian Oil Corporation Ltd,success,98.0,esg_outputs\Indian_Oil_Corporation_Ltd_esg.json,418,
Gail (India) Ltd,success,98.0,esg_outputs\Gail__India__Ltd_esg.json,419,
NTPC Ltd,success,98.0,esg_outputs\NTPC_Ltd_esg.json,420,
MPS Ltd,success,98.0,esg_outputs\MPS_Ltd_esg.json,421,
Rupa & Company Ltd,success,98.0,esg_outputs\Rupa___Company_Ltd_esg.json,422,
Indian Railway Catering and Tourism Corporation Ltd,success,98.0,esg_outputs\Indian_Railway_Catering_and_Tourism_Corporation_Ltd_esg.json,423,
Cantabil Retail India Ltd,success,98.0,esg_outputs\Cantabil_Retail_India_Ltd_esg.json,424,
Krishna Institute of Medical Sciences Ltd,success,98.0,esg_outputs\Krishna_Institute_of_Medical_Sciences_Ltd_esg.json,425,
SBI Life Insurance Company Ltd,success,98.0,esg_outputs\SBI_Life_Insurance_Company_Ltd_esg.json,426,
Federal Bank Ltd,success,98.0,esg_outputs\Federal_Bank_Ltd_esg.json,427,
Oil and Natural Gas Corporation Ltd,success,98.0,esg_outputs\Oil_and_Natural_Gas_Corporation_Ltd_esg.json,428,
Agi Greenpac Ltd,success,98.0,esg_outputs\Agi_Greenpac_Ltd_esg.json,429,
Welspun Enterprises Ltd,success,98.0,esg_outputs\Welspun_Enterprises_Ltd_esg.json,430,
Indusind Bank Ltd,success,98.0,esg_outputs\Indusind_Bank_Ltd_esg.json,431,
Narayana Hrudayalaya Ltd,success,98.0,esg_outputs\Narayana_Hrudayalaya_Ltd_esg.json,432,
Styrenix Performance Materials Ltd,success,98.0,esg_outputs\Styrenix_Performance_Materials_Ltd_esg.json,433,
Indus Towers Ltd,success,98.0,esg_outputs\Indus_Towers_Ltd_esg.json,434,
MAS Financial Services Ltd,success,98.0,esg_outputs\MAS_Financial_Services_Ltd_esg.json,435,
NHPC Ltd,success,98.0,esg_outputs\NHPC_Ltd_esg.json,436,
Jindal Steel & Power Ltd,success,98.0,esg_outputs\Jindal_Steel___Power_Ltd_esg.json,437,
S.P. Apparels Ltd,success,98.0,esg_outputs\S_P__Apparels_Ltd_esg.json,438,
Indigo Paints Ltd,success,98.0,esg_outputs\Indigo_Paints_Ltd_esg.json,439,
PCBL Chemical Ltd,success,98.0,esg_outputs\PCBL_Chemical_Ltd_esg.json,440,
Gujarat Pipavav Port Ltd,success,98.0,esg_outputs\Gujarat_Pipavav_Port_Ltd_esg.json,441,
Naperol Investments Ltd,success,98.0,esg_outputs\Naperol_Investments_Ltd_esg.json,442,
Gillette India Ltd,success,98.0,esg_outputs\Gillette_India_Ltd_esg.json,443,
Delhivery Ltd,success,98.0,esg_outputs\Delhivery_Ltd_esg.json,444,
Jay Bharat Maruti Ltd,success,98.0,esg_outputs\Jay_Bharat_Maruti_Ltd_esg.json,445,
Muthoot Finance Ltd,success,98.0,esg_outputs\Muthoot_Finance_Ltd_esg.json,446,
Jindal Stainless Ltd,success,98.0,esg_outputs\Jindal_Stainless_Ltd_esg.json,447,
Speciality Restaurants Ltd,success,98.0,esg_outputs\Speciality_Restaurants_Ltd_esg.json,448,
Garware Technical Fibres Ltd,success,98.0,esg_outputs\Garware_Technical_Fibres_Ltd_esg.json,449,
Nitin Spinners Ltd,success,98.0,esg_outputs\Nitin_Spinners_Ltd_esg.json,450,
Emami Paper Mills Ltd,success,98.0,esg_outputs\Emami_Paper_Mills_Ltd_esg.json,451,
Pokarna Ltd,success,98.0,esg_outputs\Pokarna_Ltd_esg.json,452,
Mitsu Chem Plast Ltd,success,98.0,esg_outputs\Mitsu_Chem_Plast_Ltd_esg.json,453,
JBM Auto Ltd,success,98.0,esg_outputs\JBM_Auto_Ltd_esg.json,454,
Just Dial Ltd,success,98.0,esg_outputs\Just_Dial_Ltd_esg.json,455,
Aster DM Healthcare Ltd,success,98.0,esg_outputs\Aster_DM_Healthcare_Ltd_esg.json,456,
Ajmera Realty & Infra India Ltd,success,98.0,esg_outputs\Ajmera_Realty___Infra_India_Ltd_esg.json,457,
Mitsu Chem Plast Ltd,success,98.0,esg_outputs\Mitsu_Chem_Plast_Ltd_esg.json,458,
Ratnamani Metals & Tubes Ltd-,success,98.0,esg_outputs\Ratnamani_Metals___Tubes_Ltd-_esg.json,459,
Go Fashion (India) Ltd,success,98.0,esg_outputs\Go_Fashion__India__Ltd_esg.json,460,
Clean Science and Technology Ltd,success,98.0,esg_outputs\Clean_Science_and_Technology_Ltd_esg.json,461,
Schneider Electric Infrastructure Ltd,success,98.0,esg_outputs\Schneider_Electric_Infrastructure_Ltd_esg.json,462,
RSWM Ltd,success,98.0,esg_outputs\RSWM_Ltd_esg.json,463,
Morepen Laboratories Ltd,success,98.0,esg_outputs\Morepen_Laboratories_Ltd_esg.json,464,
Shivalik Rasayan Ltd,success,98.0,esg_outputs\Shivalik_Rasayan_Ltd_esg.json,465,
Medicamen Biotech Ltd-,success,98.0,esg_outputs\Medicamen_Biotech_Ltd-_esg.json,466,
Vedant Fashions Ltd,success,98.0,esg_outputs\Vedant_Fashions_Ltd_esg.json,467,
Thomas Cook (India) Ltd,success,97.0,esg_outputs\Thomas_Cook__India__Ltd_esg.json,468,
Panama Petrochem Ltd,success,98.0,esg_outputs\Panama_Petrochem_Ltd_esg.json,469,
Delta Corp Ltd,success,98.0,esg_outputs\Delta_Corp_Ltd_esg.json,470,
Concord Biotech Ltd,success,98.0,esg_outputs\Concord_Biotech_Ltd_esg.json,471,
Ganesh Housing Corporation Ltd-,success,98.0,esg_outputs\Ganesh_Housing_Corporation_Ltd-_esg.json,472,
Procter & Gamble Hygiene and Health Care Ltd,success,98.0,esg_outputs\Procter___Gamble_Hygiene_and_Health_Care_Ltd_esg.json,473,
Gravita India Ltd,success,98.0,esg_outputs\Gravita_India_Ltd_esg.json,474,
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,success,98.0,esg_outputs\Gujarat_Narmada_Valley_Fertilizers___Chemicals_Ltd_esg.json,475,
Vijaya Diagnostic Centre Ltd,success,98.0,esg_outputs\Vijaya_Diagnostic_Centre_Ltd_esg.json,476,
Triveni Turbine Ltd,success,98.0,esg_outputs\Triveni_Turbine_Ltd_esg.json,477,
Chemcon Speciality Chemicals Ltd,success,98.0,esg_outputs\Chemcon_Speciality_Chemicals_Ltd_esg.json,478,
Zinka Logistics Solutions Ltd,success,98.0,esg_outputs\Zinka_Logistics_Solutions_Ltd_esg.json,479,
Barbeque-Nation Hospitality Ltd,success,98.0,esg_outputs\Barbeque-Nation_Hospitality_Ltd_esg.json,480,
Prince Pipes and Fittings Ltd,success,98.0,esg_outputs\Prince_Pipes_and_Fittings_Ltd_esg.json,481,
Kalyan Jewellers India Ltd,success,98.0,esg_outputs\Kalyan_Jewellers_India_Ltd_esg.json,482,
Jayaswal Neco Industries Ltd,success,98.0,esg_outputs\Jayaswal_Neco_Industries_Ltd_esg.json,483,
Equitas Small Finance Bank Ltd,success,98.0,esg_outputs\Equitas_Small_Finance_Bank_Ltd_esg.json,484,
Bharat Bijlee Ltd-,success,98.0,esg_outputs\Bharat_Bijlee_Ltd-_esg.json,485,
Whirlpool of India Ltd,success,98.0,esg_outputs\Whirlpool_of_India_Ltd_esg.json,486,
Aurobindo Pharma Ltd,success,98.0,esg_outputs\Aurobindo_Pharma_Ltd_esg.json,487,
Indoco Remedies Ltd,success,98.0,esg_outputs\Indoco_Remedies_Ltd_esg.json,488,
V2 Retail Ltd,success,98.0,esg_outputs\V2_Retail_Ltd_esg.json,489,
Deep Industries Ltd,success,98.0,esg_outputs\Deep_Industries_Ltd_esg.json,490,
Ion Exchange India Ltd-,success,98.0,esg_outputs\Ion_Exchange_India_Ltd-_esg.json,491,
Bajaj Hindusthan Sugar Ltd,success,98.0,esg_outputs\Bajaj_Hindusthan_Sugar_Ltd_esg.json,492,
PVR Inox Ltd,success,98.0,esg_outputs\PVR_Inox_Ltd_esg.json,493,
Welspun Living Ltd,success,98.0,esg_outputs\Welspun_Living_Ltd_esg.json,494,
RPSG Ventures Ltd,success,98.0,esg_outputs\RPSG_Ventures_Ltd_esg.json,495,
Faze Three Ltd-$,success,98.0,esg_outputs\Faze_Three_Ltd-__esg.json,496,
GE Vernova T&D India Ltd,success,98.0,esg_outputs\GE_Vernova_T_D_India_Ltd_esg.json,497,
Saregama India Ltd,success,98.0,esg_outputs\Saregama_India_Ltd_esg.json,498,
Rashi Peripherals Ltd,success,98.0,esg_outputs\Rashi_Peripherals_Ltd_esg.json,499,
360 ONE WAM LTD,success,98.0,esg_outputs\360_ONE_WAM_LTD_esg.json,500,
CESC Ltd,success,98.0,esg_outputs\CESC_Ltd_esg.json,501,
Kopran Ltd,success,98.0,esg_outputs\Kopran_Ltd_esg.json,502,
Gabriel India Ltd-,success,98.0,esg_outputs\Gabriel_India_Ltd-_esg.json,503,
Westlife Foodworld Ltd,success,98.0,esg_outputs\Westlife_Foodworld_Ltd_esg.json,504,
Five-Star Business Finance Ltd,success,98.0,esg_outputs\Five-Star_Business_Finance_Ltd_esg.json,505,
Taj Gvk Hotels & Resorts Ltd,success,98.0,esg_outputs\Taj_Gvk_Hotels___Resorts_Ltd_esg.json,506,
Taj Gvk Hotels & Resorts Ltd,success,98.0,esg_outputs\Taj_Gvk_Hotels___Resorts_Ltd_esg.json,507,
Taj Gvk Hotels & Resorts Ltd,success,98.0,esg_outputs\Taj_Gvk_Hotels___Resorts_Ltd_esg.json,508,
Patel Engineering Ltd-,success,98.0,esg_outputs\Patel_Engineering_Ltd-_esg.json,509,
Standard Glass Lining Technology Ltd,success,98.0,esg_outputs\Standard_Glass_Lining_Technology_Ltd_esg.json,510,
Indian Energy Exchange Ltd,success,98.0,esg_outputs\Indian_Energy_Exchange_Ltd_esg.json,511,
Radiant Cash Management Services Ltd,success,98.0,esg_outputs\Radiant_Cash_Management_Services_Ltd_esg.json,512,
Deepak Fertilisers & Petrochemicals Corporation Ltd,success,98.0,esg_outputs\Deepak_Fertilisers___Petrochemicals_Corporation_Ltd_esg.json,513,
Mayur Uniquoters Ltd-,success,98.0,esg_outputs\Mayur_Uniquoters_Ltd-_esg.json,514,
DMCC Speciality Chemicals Ltd,success,98.0,esg_outputs\DMCC_Speciality_Chemicals_Ltd_esg.json,515,
Yasho Industries Ltd,success,98.0,esg_outputs\Yasho_Industries_Ltd_esg.json,516,
3i Infotech Ltd,success,98.0,esg_outputs\3i_Infotech_Ltd_esg.json,517,
EPL Ltd,success,98.0,esg_outputs\EPL_Ltd_esg.json,518,
Triveni Engineering & Industries Ltd,success,98.0,esg_outputs\Triveni_Engineering___Industries_Ltd_esg.json,519,
VIP Industries Ltd-,success,98.0,esg_outputs\VIP_Industries_Ltd-_esg.json,520,
eClerx Services Ltd,success,98.0,esg_outputs\eClerx_Services_Ltd_esg.json,521,
Prestige Estates Projects Ltd,success,98.0,esg_outputs\Prestige_Estates_Projects_Ltd_esg.json,522,
Jyothy Labs Ltd,success,98.0,esg_outputs\Jyothy_Labs_Ltd_esg.json,523,
NRB Bearings Ltd,success,98.0,esg_outputs\NRB_Bearings_Ltd_esg.json,524,
Surya Roshni Ltd,success,98.0,esg_outputs\Surya_Roshni_Ltd_esg.json,525,
Vindhya Telelinks Ltd,success,98.0,esg_outputs\Vindhya_Telelinks_Ltd_esg.json,526,
Route Mobile Ltd,success,98.0,esg_outputs\Route_Mobile_Ltd_esg.json,527,
Andrew Yule & Company Ltd,success,98.0,esg_outputs\Andrew_Yule___Company_Ltd_esg.json,528,
Kaynes Technology India Ltd,success,98.0,esg_outputs\Kaynes_Technology_India_Ltd_esg.json,529,
Time Technoplast Ltd,success,98.0,esg_outputs\Time_Technoplast_Ltd_esg.json,530,
Universal Cables Ltd,success,98.0,esg_outputs\Universal_Cables_Ltd_esg.json,531,
VST Tillers Tractors Ltd-,success,98.0,esg_outputs\VST_Tillers_Tractors_Ltd-_esg.json,532,
Asahi India Glass Ltd,success,98.0,esg_outputs\Asahi_India_Glass_Ltd_esg.json,533,
Quint Digital Ltd,success,98.0,esg_outputs\Quint_Digital_Ltd_esg.json,534,
Astra Microwave Products Ltd,success,98.0,esg_outputs\Astra_Microwave_Products_Ltd_esg.json,535,
One Mobikwik Systems Ltd,success,98.0,esg_outputs\One_Mobikwik_Systems_Ltd_esg.json,536,
Uniphos Enterprises Ltd,success,98.0,esg_outputs\Uniphos_Enterprises_Ltd_esg.json,537,
Paradeep Phosphates Ltd,success,98.0,esg_outputs\Paradeep_Phosphates_Ltd_esg.json,538,
Jyoti Structures Ltd,success,98.0,esg_outputs\Jyoti_Structures_Ltd_esg.json,539,
Zee Entertainment Enterprises Ltd,success,98.0,esg_outputs\Zee_Entertainment_Enterprises_Ltd_esg.json,540,
Harsha Engineers International Ltd,success,98.0,esg_outputs\Harsha_Engineers_International_Ltd_esg.json,541,
BLS E-Services Ltd,success,98.0,esg_outputs\BLS_E-Services_Ltd_esg.json,542,
Suryoday Small Finance Bank Ltd,success,98.0,esg_outputs\Suryoday_Small_Finance_Bank_Ltd_esg.json,543,
Multi Commodity Exchange of India Ltd,success,98.0,esg_outputs\Multi_Commodity_Exchange_of_India_Ltd_esg.json,544,
Finolex Industries Ltd,success,98.0,esg_outputs\Finolex_Industries_Ltd_esg.json,545,
Honda India Power Products Ltd,success,98.0,esg_outputs\Honda_India_Power_Products_Ltd_esg.json,546,
Gokul Agro Resources Ltd,success,98.0,esg_outputs\Gokul_Agro_Resources_Ltd_esg.json,547,
AIA Engineering Ltd,failed,,,548,PDF download failed
Mac Charles India Ltd,failed,,,549,PDF download failed
Music Broadcast Ltd,failed,,,550,PDF download failed
ISGEC Heavy Engineering Ltd,success,98.0,esg_outputs\ISGEC_Heavy_Engineering_Ltd_esg.json,551,
HFCL Ltd,success,98.0,esg_outputs\HFCL_Ltd_esg.json,552,
Aether Industries Ltd,failed,,,553,PDF download failed
Shipping Corporation of India Land and Assets Ltd,failed,,,554,PDF download failed
Premier Energies Ltd,success,98.0,esg_outputs\Premier_Energies_Ltd_esg.json,555,
Themis Medicare Ltd,success,98.0,esg_outputs\Themis_Medicare_Ltd_esg.json,556,
Gujarat Themis Biosyn Ltd,success,98.0,esg_outputs\Gujarat_Themis_Biosyn_Ltd_esg.json,557,
Medplus Health Services Ltd,success,98.0,esg_outputs\Medplus_Health_Services_Ltd_esg.json,558,
BLS International Services Ltd,success,98.0,esg_outputs\BLS_International_Services_Ltd_esg.json,559,
Shipping Corporation of India Ltd,success,98.0,esg_outputs\Shipping_Corporation_of_India_Ltd_esg.json,560,
Bikaji Foods International Ltd,success,98.0,esg_outputs\Bikaji_Foods_International_Ltd_esg.json,561,
Hindustan Oil Exploration Company Ltd,success,98.0,esg_outputs\Hindustan_Oil_Exploration_Company_Ltd_esg.json,562,
APL Apollo Tubes Ltd,success,98.0,esg_outputs\APL_Apollo_Tubes_Ltd_esg.json,563,
Apollo Micro Systems Ltd,success,98.0,esg_outputs\Apollo_Micro_Systems_Ltd_esg.json,564,
Rico Auto Industries Ltd,success,98.0,esg_outputs\Rico_Auto_Industries_Ltd_esg.json,565,
Birla Corporation Ltd,success,98.0,esg_outputs\Birla_Corporation_Ltd_esg.json,566,
Jash Engineering Ltd,success,98.0,esg_outputs\Jash_Engineering_Ltd_esg.json,567,
Shivalik Bimetal Controls Ltd,failed,,,568,PDF download failed
Polyplex Corporation Ltd,failed,,,569,PDF download failed
DIVGI TORQTRANSFER SYSTEMS Ltd,failed,,,570,PDF download failed
EPACK Durable Ltd,success,98.0,esg_outputs\EPACK_Durable_Ltd_esg.json,571,
Eureka Forbes Ltd,success,98.0,esg_outputs\Eureka_Forbes_Ltd_esg.json,572,
PNB Gilts Ltd,success,98.0,esg_outputs\PNB_Gilts_Ltd_esg.json,573,
Spandana Sphoorty Financial Ltd,success,98.0,esg_outputs\Spandana_Sphoorty_Financial_Ltd_esg.json,574,
KDDL Ltd-,success,98.0,esg_outputs\KDDL_Ltd-_esg.json,575,
Fineotex Chemical Ltd,success,98.0,esg_outputs\Fineotex_Chemical_Ltd_esg.json,576,
AAVAS Financiers Ltd,success,98.0,esg_outputs\AAVAS_Financiers_Ltd_esg.json,577,
Jagran Prakashan Ltd,success,98.0,esg_outputs\Jagran_Prakashan_Ltd_esg.json,578,
IRB Infrastructure Developers Ltd,failed,,,579,PDF download failed
Dilip Buildcon Ltd,success,98.0,esg_outputs\Dilip_Buildcon_Ltd_esg.json,580,
Mrs. Bectors Food Specialities Ltd,success,98.0,esg_outputs\Mrs__Bectors_Food_Specialities_Ltd_esg.json,581,
Housing & Urban Development Corporation Ltd,success,98.0,esg_outputs\Housing___Urban_Development_Corporation_Ltd_esg.json,582,
Uttam Sugar Mills Ltd,success,98.0,esg_outputs\Uttam_Sugar_Mills_Ltd_esg.json,583,
Jindal Worldwide Ltd,success,98.0,esg_outputs\Jindal_Worldwide_Ltd_esg.json,584,
IIFL Capital Services Ltd,success,98.0,esg_outputs\IIFL_Capital_Services_Ltd_esg.json,585,
Ethos Ltd,success,98.0,esg_outputs\Ethos_Ltd_esg.json,586,
Titagarh Rail Systems Ltd,success,98.0,esg_outputs\Titagarh_Rail_Systems_Ltd_esg.json,587,
Gokaldas Exports Ltd,failed,,,588,PDF download failed
IRCON International Ltd,success,98.0,esg_outputs\IRCON_International_Ltd_esg.json,589,
Nirlon Ltd,success,98.0,esg_outputs\Nirlon_Ltd_esg.json,590,
Max Financial Services Ltd,success,98.0,esg_outputs\Max_Financial_Services_Ltd_esg.json,591,
Brainbees Solutions Ltd,success,98.0,esg_outputs\Brainbees_Solutions_Ltd_esg.json,592,
Global Health Ltd,success,98.0,esg_outputs\Global_Health_Ltd_esg.json,593,
Banco Products (India) Ltd-,success,98.0,esg_outputs\Banco_Products__India__Ltd-_esg.json,594,
Steel Authority of India Ltd,success,98.0,esg_outputs\Steel_Authority_of_India_Ltd_esg.json,595,
Steel Authority of India Ltd,success,98.0,esg_outputs\Steel_Authority_of_India_Ltd_esg.json,596,
Urja Global Ltd,success,98.0,esg_outputs\Urja_Global_Ltd_esg.json,597,
Aptech Ltd,success,98.0,esg_outputs\Aptech_Ltd_esg.json,598,
G R Infraprojects Ltd,success,98.0,esg_outputs\G_R_Infraprojects_Ltd_esg.json,599,
Pondy Oxides & Chemicals Ltd,success,98.0,esg_outputs\Pondy_Oxides___Chemicals_Ltd_esg.json,600,
Renaissance Global Ltd,success,98.0,esg_outputs\Renaissance_Global_Ltd_esg.json,601,
Rushil Decor Ltd,success,98.0,esg_outputs\Rushil_Decor_Ltd_esg.json,602,
Black Box Ltd,success,98.0,esg_outputs\Black_Box_Ltd_esg.json,603,
Jai Balaji Industries Ltd,success,98.0,esg_outputs\Jai_Balaji_Industries_Ltd_esg.json,604,
Sharda Motor Industries Ltd,success,98.0,esg_outputs\Sharda_Motor_Industries_Ltd_esg.json,605,
Hindustan Foods Ltd,success,98.0,esg_outputs\Hindustan_Foods_Ltd_esg.json,606,
Somany Ceramics Ltd,success,98.0,esg_outputs\Somany_Ceramics_Ltd_esg.json,607,
TVS Srichakra Ltd-,success,98.0,esg_outputs\TVS_Srichakra_Ltd-_esg.json,608,
Metro Brands Ltd,success,98.0,esg_outputs\Metro_Brands_Ltd_esg.json,609,
Entero Healthcare Solutions Ltd,failed,,,610,PDF download failed
Tamil Nadu Newsprint & Papers Ltd,success,98.0,esg_outputs\Tamil_Nadu_Newsprint___Papers_Ltd_esg.json,611,
Manali Petrochemicals Ltd,failed,,,612,PDF download failed
Protean eGov Technologies Ltd,success,98.0,esg_outputs\Protean_eGov_Technologies_Ltd_esg.json,613,
KRN Heat Exchanger And Refrigeration Ltd,success,98.0,esg_outputs\KRN_Heat_Exchanger_And_Refrigeration_Ltd_esg.json,614,
Nandan Denim Ltd,success,98.0,esg_outputs\Nandan_Denim_Ltd_esg.json,615,
India Tourism Development Corporation Ltd,success,98.0,esg_outputs\India_Tourism_Development_Corporation_Ltd_esg.json,616,
Vadilal Industries Ltd-,success,98.0,esg_outputs\Vadilal_Industries_Ltd-_esg.json,617,
Everest Industries Ltd,success,98.0,esg_outputs\Everest_Industries_Ltd_esg.json,618,
Gulshan Polyols Ltd,success,98.0,esg_outputs\Gulshan_Polyols_Ltd_esg.json,619,
Century Plyboards (India) Ltd-,success,98.0,esg_outputs\Century_Plyboards__India__Ltd-_esg.json,620,
Shanti Educational Initiatives Ltd,success,98.0,esg_outputs\Shanti_Educational_Initiatives_Ltd_esg.json,621,
